stock,cage_id,animal_id,animal_name,batch,birth date,sex,genotype,date_of_experiment,experimenter,age_weeks,mean_experimental_age,parameter,data
C9ORF72-GR400-MAT-B6J,4555499,7389244,C9ORF72-GR400-MAT-B6J/1.3a,C9ORF-BEHAV-1,2021-09-09,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Habituation,37.76
C9ORF72-GR400-MAT-B6J,4555496,7389246,C9ORF72-GR400-MAT-B6J/1.3c,C9ORF-BEHAV-1,2021-09-09,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Habituation,43.76
C9ORF72-GR400-MAT-B6J,4555524,7389261,C9ORF72-GR400-MAT-B6J/1.4e,C9ORF-BEHAV-1,2021-09-11,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Habituation,36
C9ORF72-GR400-MAT-B6J,4555499,7396552,C9ORF72-GR400-MAT-B6J/2.2c,C9ORF-BEHAV-1,2021-09-10,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Habituation,37.36
C9ORF72-GR400-MAT-B6J,4555496,7396553,C9ORF72-GR400-MAT-B6J/2.2d,C9ORF-BEHAV-1,2021-09-10,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Habituation,30.8
C9ORF72-GR400-MAT-B6J,4555497,7396556,C9ORF72-GR400-MAT-B6J/2.2g,C9ORF-BEHAV-1,2021-09-10,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Habituation,16.64
C9ORF72-GR400-MAT-B6J,4555497,7396558,C9ORF72-GR400-MAT-B6J/2.2i,C9ORF-BEHAV-1,2021-09-10,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Habituation,40.64
C9ORF72-GR400-MAT-B6J,4555499,7386929,C9ORF72-GR400-MAT-B6J/3.1c,C9ORF-BEHAV-1,2021-09-08,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Habituation,49.6
C9ORF72-GR400-MAT-B6J,4555496,7386932,C9ORF72-GR400-MAT-B6J/3.1f,C9ORF-BEHAV-1,2021-09-08,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Habituation,36.16
C9ORF72-GR400-MAT-B6J,4561123,7408513,C9ORF72-GR400-MAT-B6J/7.1e,C9ORF-BEHAV-2,2021-10-22,Female,,2022-01-20,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Habituation,22.96
C9ORF72-GR400-PAT-B6J,4555580,7387953,C9ORF72-GR400-PAT-B6J/3.1c,C9ORF-BEHAV-1,2021-09-09,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Habituation,45.12
C9ORF72-GR400-PAT-B6J,4555581,7387954,C9ORF72-GR400-PAT-B6J/3.1d,C9ORF-BEHAV-1,2021-09-09,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Habituation,18.16
C9ORF72-GR400-PAT-B6J,4555580,7387955,C9ORF72-GR400-PAT-B6J/3.1e,C9ORF-BEHAV-1,2021-09-09,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Habituation,58.32
C9ORF72-GR400-PAT-B6J,4555581,7389227,C9ORF72-GR400-PAT-B6J/3.2b,C9ORF-BEHAV-1,2021-09-11,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Habituation,23.76
C9ORF72-GR400-PAT-B6J,4555583,7389229,C9ORF72-GR400-PAT-B6J/3.2d,C9ORF-BEHAV-1,2021-09-11,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Habituation,35.68
C9ORF72-GR400-PAT-B6J,4555584,7389230,C9ORF72-GR400-PAT-B6J/3.2e,C9ORF-BEHAV-1,2021-09-11,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Habituation,27.52
C9ORF72-GR400-PAT-B6J,4555584,7389233,C9ORF72-GR400-PAT-B6J/3.2h,C9ORF-BEHAV-1,2021-09-11,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Habituation,38.56
C9ORF72-GR400-PAT-B6J,4555580,7389240,C9ORF72-GR400-PAT-B6J/4.1a,C9ORF-BEHAV-1,2021-09-09,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Habituation,38.48
C9ORF72-GR400-PAT-B6J,4555581,7391038,C9ORF72-GR400-PAT-B6J/4.2a,C9ORF-BEHAV-1,2021-09-12,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Habituation,42.4
C9ORF72-GR400-PAT-B6J,4555583,7389237,C9ORF72-GR400-PAT-B6J/5.1c,C9ORF-BEHAV-1,2021-09-11,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Habituation,58.24
C9ORF72-GR400-PAT-B6J,4555583,7389238,C9ORF72-GR400-PAT-B6J/5.1d,C9ORF-BEHAV-1,2021-09-11,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Habituation,14.64
C9ORF72-GR400-PAT-B6J,4561147,7410186,C9ORF72-GR400-PAT-B6J/6.2a,C9ORF-BEHAV-2,2021-10-24,Female,,2022-01-21,1804.0,12,12.5,Familiar arm Duration/time:2/phase:Habituation,34.16
C9ORF72-GR400-PAT-B6J,4561147,7410187,C9ORF72-GR400-PAT-B6J/6.2b,C9ORF-BEHAV-2,2021-10-24,Female,,2022-01-21,1804.0,12,12.5,Familiar arm Duration/time:2/phase:Habituation,28.48
C9ORF72-GR400-PAT-B6J,4561153,7410188,C9ORF72-GR400-PAT-B6J/6.2c,C9ORF-BEHAV-2,2021-10-24,Female,,2022-01-21,1804.0,12,12.5,Familiar arm Duration/time:2/phase:Habituation,39.28
C9ORF72-GR400-MAT-B6J,4555499,7389244,C9ORF72-GR400-MAT-B6J/1.3a,C9ORF-BEHAV-1,2021-09-09,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Novel,11.6
C9ORF72-GR400-MAT-B6J,4555496,7389246,C9ORF72-GR400-MAT-B6J/1.3c,C9ORF-BEHAV-1,2021-09-09,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Novel,22.32
C9ORF72-GR400-MAT-B6J,4555524,7389261,C9ORF72-GR400-MAT-B6J/1.4e,C9ORF-BEHAV-1,2021-09-11,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Novel,3.12
C9ORF72-GR400-MAT-B6J,4555499,7396552,C9ORF72-GR400-MAT-B6J/2.2c,C9ORF-BEHAV-1,2021-09-10,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Novel,17.52
C9ORF72-GR400-MAT-B6J,4555496,7396553,C9ORF72-GR400-MAT-B6J/2.2d,C9ORF-BEHAV-1,2021-09-10,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Novel,13.92
C9ORF72-GR400-MAT-B6J,4555497,7396556,C9ORF72-GR400-MAT-B6J/2.2g,C9ORF-BEHAV-1,2021-09-10,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Novel,17.36
C9ORF72-GR400-MAT-B6J,4555497,7396558,C9ORF72-GR400-MAT-B6J/2.2i,C9ORF-BEHAV-1,2021-09-10,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Novel,3.6
C9ORF72-GR400-MAT-B6J,4555499,7386929,C9ORF72-GR400-MAT-B6J/3.1c,C9ORF-BEHAV-1,2021-09-08,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Novel,2.08
C9ORF72-GR400-MAT-B6J,4555496,7386932,C9ORF72-GR400-MAT-B6J/3.1f,C9ORF-BEHAV-1,2021-09-08,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Novel,14.16
C9ORF72-GR400-MAT-B6J,4561123,7408513,C9ORF72-GR400-MAT-B6J/7.1e,C9ORF-BEHAV-2,2021-10-22,Female,,2022-01-20,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Novel,14.64
C9ORF72-GR400-PAT-B6J,4555580,7387953,C9ORF72-GR400-PAT-B6J/3.1c,C9ORF-BEHAV-1,2021-09-09,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Novel,24.64
C9ORF72-GR400-PAT-B6J,4555581,7387954,C9ORF72-GR400-PAT-B6J/3.1d,C9ORF-BEHAV-1,2021-09-09,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Novel,0
C9ORF72-GR400-PAT-B6J,4555580,7387955,C9ORF72-GR400-PAT-B6J/3.1e,C9ORF-BEHAV-1,2021-09-09,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Novel,0
C9ORF72-GR400-PAT-B6J,4555581,7389227,C9ORF72-GR400-PAT-B6J/3.2b,C9ORF-BEHAV-1,2021-09-11,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Novel,3.52
C9ORF72-GR400-PAT-B6J,4555583,7389229,C9ORF72-GR400-PAT-B6J/3.2d,C9ORF-BEHAV-1,2021-09-11,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Novel,15.76
C9ORF72-GR400-PAT-B6J,4555584,7389230,C9ORF72-GR400-PAT-B6J/3.2e,C9ORF-BEHAV-1,2021-09-11,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Novel,14.32
C9ORF72-GR400-PAT-B6J,4555584,7389233,C9ORF72-GR400-PAT-B6J/3.2h,C9ORF-BEHAV-1,2021-09-11,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Novel,12.32
C9ORF72-GR400-PAT-B6J,4555580,7389240,C9ORF72-GR400-PAT-B6J/4.1a,C9ORF-BEHAV-1,2021-09-09,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Novel,2.48
C9ORF72-GR400-PAT-B6J,4555581,7391038,C9ORF72-GR400-PAT-B6J/4.2a,C9ORF-BEHAV-1,2021-09-12,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Novel,0
C9ORF72-GR400-PAT-B6J,4555583,7389237,C9ORF72-GR400-PAT-B6J/5.1c,C9ORF-BEHAV-1,2021-09-11,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Novel,31.28
C9ORF72-GR400-PAT-B6J,4555583,7389238,C9ORF72-GR400-PAT-B6J/5.1d,C9ORF-BEHAV-1,2021-09-11,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:2/phase:Novel,15.44
C9ORF72-GR400-PAT-B6J,4561147,7410186,C9ORF72-GR400-PAT-B6J/6.2a,C9ORF-BEHAV-2,2021-10-24,Female,,2022-01-21,1804.0,12,12.5,Familiar arm Duration/time:2/phase:Novel,57.92
C9ORF72-GR400-PAT-B6J,4561147,7410187,C9ORF72-GR400-PAT-B6J/6.2b,C9ORF-BEHAV-2,2021-10-24,Female,,2022-01-21,1804.0,12,12.5,Familiar arm Duration/time:2/phase:Novel,43.12
C9ORF72-GR400-PAT-B6J,4561153,7410188,C9ORF72-GR400-PAT-B6J/6.2c,C9ORF-BEHAV-2,2021-10-24,Female,,2022-01-21,1804.0,12,12.5,Familiar arm Duration/time:2/phase:Novel,36.48
C9ORF72-GR400-MAT-B6J,4555499,7389244,C9ORF72-GR400-MAT-B6J/1.3a,C9ORF-BEHAV-1,2021-09-09,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:3/phase:Habituation,23.92
C9ORF72-GR400-MAT-B6J,4555496,7389246,C9ORF72-GR400-MAT-B6J/1.3c,C9ORF-BEHAV-1,2021-09-09,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:3/phase:Habituation,54.8
C9ORF72-GR400-MAT-B6J,4555524,7389261,C9ORF72-GR400-MAT-B6J/1.4e,C9ORF-BEHAV-1,2021-09-11,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:3/phase:Habituation,34.72
C9ORF72-GR400-MAT-B6J,4555499,7396552,C9ORF72-GR400-MAT-B6J/2.2c,C9ORF-BEHAV-1,2021-09-10,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:3/phase:Habituation,17.12
C9ORF72-GR400-MAT-B6J,4555496,7396553,C9ORF72-GR400-MAT-B6J/2.2d,C9ORF-BEHAV-1,2021-09-10,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:3/phase:Habituation,46.96
C9ORF72-GR400-MAT-B6J,4555497,7396556,C9ORF72-GR400-MAT-B6J/2.2g,C9ORF-BEHAV-1,2021-09-10,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:3/phase:Habituation,52.4
C9ORF72-GR400-MAT-B6J,4555497,7396558,C9ORF72-GR400-MAT-B6J/2.2i,C9ORF-BEHAV-1,2021-09-10,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:3/phase:Habituation,9.6
C9ORF72-GR400-MAT-B6J,4555499,7386929,C9ORF72-GR400-MAT-B6J/3.1c,C9ORF-BEHAV-1,2021-09-08,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:3/phase:Habituation,22.96
C9ORF72-GR400-MAT-B6J,4555496,7386932,C9ORF72-GR400-MAT-B6J/3.1f,C9ORF-BEHAV-1,2021-09-08,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:3/phase:Habituation,8.64
C9ORF72-GR400-MAT-B6J,4561123,7408513,C9ORF72-GR400-MAT-B6J/7.1e,C9ORF-BEHAV-2,2021-10-22,Female,,2022-01-20,3641114.0,12,12.5,Familiar arm Duration/time:3/phase:Habituation,19.92
C9ORF72-GR400-PAT-B6J,4555580,7387953,C9ORF72-GR400-PAT-B6J/3.1c,C9ORF-BEHAV-1,2021-09-09,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:3/phase:Habituation,37.12
C9ORF72-GR400-PAT-B6J,4555581,7387954,C9ORF72-GR400-PAT-B6J/3.1d,C9ORF-BEHAV-1,2021-09-09,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:3/phase:Habituation,15.12
C9ORF72-GR400-PAT-B6J,4555580,7387955,C9ORF72-GR400-PAT-B6J/3.1e,C9ORF-BEHAV-1,2021-09-09,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:3/phase:Habituation,17.12
C9ORF72-GR400-PAT-B6J,4555581,7389227,C9ORF72-GR400-PAT-B6J/3.2b,C9ORF-BEHAV-1,2021-09-11,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:3/phase:Habituation,28.8
C9ORF72-GR400-PAT-B6J,4555583,7389229,C9ORF72-GR400-PAT-B6J/3.2d,C9ORF-BEHAV-1,2021-09-11,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:3/phase:Habituation,28.64
C9ORF72-GR400-PAT-B6J,4555584,7389230,C9ORF72-GR400-PAT-B6J/3.2e,C9ORF-BEHAV-1,2021-09-11,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:3/phase:Habituation,13.68
C9ORF72-GR400-PAT-B6J,4555584,7389233,C9ORF72-GR400-PAT-B6J/3.2h,C9ORF-BEHAV-1,2021-09-11,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:3/phase:Habituation,15.04
C9ORF72-GR400-PAT-B6J,4555580,7389240,C9ORF72-GR400-PAT-B6J/4.1a,C9ORF-BEHAV-1,2021-09-09,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:3/phase:Habituation,21.84
C9ORF72-GR400-PAT-B6J,4555581,7391038,C9ORF72-GR400-PAT-B6J/4.2a,C9ORF-BEHAV-1,2021-09-12,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:3/phase:Habituation,27.68
C9ORF72-GR400-PAT-B6J,4555583,7389237,C9ORF72-GR400-PAT-B6J/5.1c,C9ORF-BEHAV-1,2021-09-11,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:3/phase:Habituation,29.84
C9ORF72-GR400-PAT-B6J,4555583,7389238,C9ORF72-GR400-PAT-B6J/5.1d,C9ORF-BEHAV-1,2021-09-11,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:3/phase:Habituation,15.84
C9ORF72-GR400-PAT-B6J,4561147,7410186,C9ORF72-GR400-PAT-B6J/6.2a,C9ORF-BEHAV-2,2021-10-24,Female,,2022-01-21,1804.0,12,12.5,Familiar arm Duration/time:3/phase:Habituation,46.16
C9ORF72-GR400-PAT-B6J,4561147,7410187,C9ORF72-GR400-PAT-B6J/6.2b,C9ORF-BEHAV-2,2021-10-24,Female,,2022-01-21,1804.0,12,12.5,Familiar arm Duration/time:3/phase:Habituation,41.76
C9ORF72-GR400-PAT-B6J,4561153,7410188,C9ORF72-GR400-PAT-B6J/6.2c,C9ORF-BEHAV-2,2021-10-24,Female,,2022-01-21,1804.0,12,12.5,Familiar arm Duration/time:3/phase:Habituation,7.2
C9ORF72-GR400-MAT-B6J,4555499,7389244,C9ORF72-GR400-MAT-B6J/1.3a,C9ORF-BEHAV-1,2021-09-09,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:4/phase:Habituation,29.28
C9ORF72-GR400-MAT-B6J,4555496,7389246,C9ORF72-GR400-MAT-B6J/1.3c,C9ORF-BEHAV-1,2021-09-09,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:4/phase:Habituation,13.36
C9ORF72-GR400-MAT-B6J,4555524,7389261,C9ORF72-GR400-MAT-B6J/1.4e,C9ORF-BEHAV-1,2021-09-11,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:4/phase:Habituation,32.72
C9ORF72-GR400-MAT-B6J,4555499,7396552,C9ORF72-GR400-MAT-B6J/2.2c,C9ORF-BEHAV-1,2021-09-10,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:4/phase:Habituation,60
C9ORF72-GR400-MAT-B6J,4555496,7396553,C9ORF72-GR400-MAT-B6J/2.2d,C9ORF-BEHAV-1,2021-09-10,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:4/phase:Habituation,26.16
C9ORF72-GR400-MAT-B6J,4555497,7396556,C9ORF72-GR400-MAT-B6J/2.2g,C9ORF-BEHAV-1,2021-09-10,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:4/phase:Habituation,11.92
C9ORF72-GR400-MAT-B6J,4555497,7396558,C9ORF72-GR400-MAT-B6J/2.2i,C9ORF-BEHAV-1,2021-09-10,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:4/phase:Habituation,22.64
C9ORF72-GR400-MAT-B6J,4555499,7386929,C9ORF72-GR400-MAT-B6J/3.1c,C9ORF-BEHAV-1,2021-09-08,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:4/phase:Habituation,50.32
C9ORF72-GR400-MAT-B6J,4555496,7386932,C9ORF72-GR400-MAT-B6J/3.1f,C9ORF-BEHAV-1,2021-09-08,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:4/phase:Habituation,60
C9ORF72-GR400-MAT-B6J,4561123,7408513,C9ORF72-GR400-MAT-B6J/7.1e,C9ORF-BEHAV-2,2021-10-22,Female,,2022-01-20,3641114.0,12,12.5,Familiar arm Duration/time:4/phase:Habituation,11.44
C9ORF72-GR400-PAT-B6J,4555580,7387953,C9ORF72-GR400-PAT-B6J/3.1c,C9ORF-BEHAV-1,2021-09-09,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:4/phase:Habituation,27.6
C9ORF72-GR400-PAT-B6J,4555581,7387954,C9ORF72-GR400-PAT-B6J/3.1d,C9ORF-BEHAV-1,2021-09-09,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:4/phase:Habituation,17.36
C9ORF72-GR400-PAT-B6J,4555580,7387955,C9ORF72-GR400-PAT-B6J/3.1e,C9ORF-BEHAV-1,2021-09-09,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:4/phase:Habituation,20.8
C9ORF72-GR400-PAT-B6J,4555581,7389227,C9ORF72-GR400-PAT-B6J/3.2b,C9ORF-BEHAV-1,2021-09-11,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:4/phase:Habituation,28.24
C9ORF72-GR400-PAT-B6J,4555583,7389229,C9ORF72-GR400-PAT-B6J/3.2d,C9ORF-BEHAV-1,2021-09-11,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:4/phase:Habituation,27.28
C9ORF72-GR400-PAT-B6J,4555584,7389230,C9ORF72-GR400-PAT-B6J/3.2e,C9ORF-BEHAV-1,2021-09-11,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:4/phase:Habituation,25.04
C9ORF72-GR400-PAT-B6J,4555584,7389233,C9ORF72-GR400-PAT-B6J/3.2h,C9ORF-BEHAV-1,2021-09-11,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:4/phase:Habituation,45.76
C9ORF72-GR400-PAT-B6J,4555580,7389240,C9ORF72-GR400-PAT-B6J/4.1a,C9ORF-BEHAV-1,2021-09-09,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:4/phase:Habituation,19.2
C9ORF72-GR400-PAT-B6J,4555581,7391038,C9ORF72-GR400-PAT-B6J/4.2a,C9ORF-BEHAV-1,2021-09-12,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:4/phase:Habituation,47.12
C9ORF72-GR400-PAT-B6J,4555583,7389237,C9ORF72-GR400-PAT-B6J/5.1c,C9ORF-BEHAV-1,2021-09-11,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:4/phase:Habituation,44.96
C9ORF72-GR400-PAT-B6J,4555583,7389238,C9ORF72-GR400-PAT-B6J/5.1d,C9ORF-BEHAV-1,2021-09-11,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:4/phase:Habituation,40.8
C9ORF72-GR400-PAT-B6J,4561147,7410186,C9ORF72-GR400-PAT-B6J/6.2a,C9ORF-BEHAV-2,2021-10-24,Female,,2022-01-21,1804.0,12,12.5,Familiar arm Duration/time:4/phase:Habituation,16.64
C9ORF72-GR400-PAT-B6J,4561147,7410187,C9ORF72-GR400-PAT-B6J/6.2b,C9ORF-BEHAV-2,2021-10-24,Female,,2022-01-21,1804.0,12,12.5,Familiar arm Duration/time:4/phase:Habituation,41.6
C9ORF72-GR400-PAT-B6J,4561153,7410188,C9ORF72-GR400-PAT-B6J/6.2c,C9ORF-BEHAV-2,2021-10-24,Female,,2022-01-21,1804.0,12,12.5,Familiar arm Duration/time:4/phase:Habituation,4.4
C9ORF72-GR400-MAT-B6J,4555499,7389244,C9ORF72-GR400-MAT-B6J/1.3a,C9ORF-BEHAV-1,2021-09-09,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:5/phase:Habituation,15.12
C9ORF72-GR400-MAT-B6J,4555496,7389246,C9ORF72-GR400-MAT-B6J/1.3c,C9ORF-BEHAV-1,2021-09-09,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:5/phase:Habituation,23.36
C9ORF72-GR400-MAT-B6J,4555524,7389261,C9ORF72-GR400-MAT-B6J/1.4e,C9ORF-BEHAV-1,2021-09-11,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:5/phase:Habituation,30.48
C9ORF72-GR400-MAT-B6J,4555499,7396552,C9ORF72-GR400-MAT-B6J/2.2c,C9ORF-BEHAV-1,2021-09-10,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:5/phase:Habituation,17.04
C9ORF72-GR400-MAT-B6J,4555496,7396553,C9ORF72-GR400-MAT-B6J/2.2d,C9ORF-BEHAV-1,2021-09-10,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:5/phase:Habituation,36.08
C9ORF72-GR400-MAT-B6J,4555497,7396556,C9ORF72-GR400-MAT-B6J/2.2g,C9ORF-BEHAV-1,2021-09-10,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:5/phase:Habituation,56.56
C9ORF72-GR400-MAT-B6J,4555497,7396558,C9ORF72-GR400-MAT-B6J/2.2i,C9ORF-BEHAV-1,2021-09-10,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:5/phase:Habituation,23.28
C9ORF72-GR400-MAT-B6J,4555499,7386929,C9ORF72-GR400-MAT-B6J/3.1c,C9ORF-BEHAV-1,2021-09-08,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:5/phase:Habituation,60
C9ORF72-GR400-MAT-B6J,4555496,7386932,C9ORF72-GR400-MAT-B6J/3.1f,C9ORF-BEHAV-1,2021-09-08,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:5/phase:Habituation,33.92
C9ORF72-GR400-MAT-B6J,4561123,7408513,C9ORF72-GR400-MAT-B6J/7.1e,C9ORF-BEHAV-2,2021-10-22,Female,,2022-01-20,3641114.0,12,12.5,Familiar arm Duration/time:5/phase:Habituation,37.04
C9ORF72-GR400-PAT-B6J,4555580,7387953,C9ORF72-GR400-PAT-B6J/3.1c,C9ORF-BEHAV-1,2021-09-09,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:5/phase:Habituation,57.92
C9ORF72-GR400-PAT-B6J,4555581,7387954,C9ORF72-GR400-PAT-B6J/3.1d,C9ORF-BEHAV-1,2021-09-09,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:5/phase:Habituation,6.08
C9ORF72-GR400-PAT-B6J,4555580,7387955,C9ORF72-GR400-PAT-B6J/3.1e,C9ORF-BEHAV-1,2021-09-09,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:5/phase:Habituation,59.68
C9ORF72-GR400-PAT-B6J,4555581,7389227,C9ORF72-GR400-PAT-B6J/3.2b,C9ORF-BEHAV-1,2021-09-11,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:5/phase:Habituation,0
C9ORF72-GR400-PAT-B6J,4555583,7389229,C9ORF72-GR400-PAT-B6J/3.2d,C9ORF-BEHAV-1,2021-09-11,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:5/phase:Habituation,31.84
C9ORF72-GR400-PAT-B6J,4555584,7389230,C9ORF72-GR400-PAT-B6J/3.2e,C9ORF-BEHAV-1,2021-09-11,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:5/phase:Habituation,25.12
C9ORF72-GR400-PAT-B6J,4555584,7389233,C9ORF72-GR400-PAT-B6J/3.2h,C9ORF-BEHAV-1,2021-09-11,Male,,2021-12-09,3641114.0,12,12.5,Familiar arm Duration/time:5/phase:Habituation,25.76
C9ORF72-GR400-PAT-B6J,4555580,7389240,C9ORF72-GR400-PAT-B6J/4.1a,C9ORF-BEHAV-1,2021-09-09,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:5/phase:Habituation,19.04
C9ORF72-GR400-PAT-B6J,4555581,7391038,C9ORF72-GR400-PAT-B6J/4.2a,C9ORF-BEHAV-1,2021-09-12,Female,,2021-12-07,3641114.0,12,12.5,Familiar arm Duration/time:5/phase:Habituation,29.2
